,name,url,creator,status,start_time,finish_time,players,rounds,settings.type,settings.rules,settings.is_rated,settings.is_official,settings.is_invite_only,settings.user_advance_count,settings.winner_places,settings.registered_user_count,settings.total_rounds,settings.time_class,settings.time_control,tournament_url
204,Early-Titled-Tuesday-Blitz-March-22-2022,https://www.chess.com/tournament/live/early-titled-tuesday-blitz-march-22-2022-3035072,CHESScom,finished,1647961200,1647968672,"[{'username': 'lachesisq', 'status': 'winner'}, {'username': 'fairchess_on_youtube', 'status': 'registered'}, {'username': 'mishanick', 'status': 'registered'}, {'username': 'dropstonedp', 'status': 'registered'}, {'username': 'indianlad', 'status': 'registered'}, {'username': 'shield12', 'status': 'registered'}, {'username': 'man-chuk', 'status': 'registered'}, {'username': 'wonderfultime', 'status': 'registered'}, {'username': 'jospem', 'status': 'registered'}, {'username': 'gm_dmitrij', 'status': 'registered'}, {'username': 'timofeevar', 'status': 'registered'}, {'username': 'alexander_donchenko', 'status': 'registered'}, {'username': 'billiekimbah', 'status': 'registered'}, {'username': 'grischuk', 'status': 'registered'}, {'username': 'fandorine', 'status': 'registered'}, {'username': 'vaathi_coming', 'status': 'registered'}, {'username': 'anton_demchenko', 'status': 'registered'}, {'username': 'dudaki', 'status': 'registered'}, {'username': 'miterryble', 'status': 'registered'}, {'username': 'rasmussvane', 'status': 'registered'}, {'username': 'iball95', 'status': 'registered'}, {'username': 'denlaz', 'status': 'registered'}, {'username': 'snowlord', 'status': 'registered'}, {'username': 'witik', 'status': 'registered'}, {'username': 'flawless_fighter', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/early-titled-tuesday-blitz-march-22-2022-3035072/11'],swiss,chess,True,True,False,1,3,350,11,blitz,180+1,https://api.chess.com/pub/tournament/early-titled-tuesday-blitz-march-22-2022-3035072
205,Late-Titled-Tuesday-Blitz-March-15-2022,https://www.chess.com/tournament/live/late-titled-tuesday-blitz-march-15-2022-3021528,CHESScom,finished,1647378000,1647385406,"[{'username': 'hikaru', 'status': 'winner'}, {'username': 'fairchess_on_youtube', 'status': 'registered'}, {'username': 'dropstonedp', 'status': 'registered'}, {'username': 'amintabatabaei', 'status': 'registered'}, {'username': 'denlaz', 'status': 'registered'}, {'username': 'jospem', 'status': 'registered'}, {'username': 'duhless', 'status': 'registered'}, {'username': 'indianlad', 'status': 'registered'}, {'username': 'bogdandeac', 'status': 'registered'}, {'username': 'parhamov', 'status': 'registered'}, {'username': 'hrant_chessmood', 'status': 'registered'}, {'username': 'bigfish1995', 'status': 'registered'}, {'username': 'kacparov', 'status': 'registered'}, {'username': 'msb2', 'status': 'registered'}, {'username': 'gothamchess', 'status': 'registered'}, {'username': 'grischuk', 'status': 'registered'}, {'username': 'platy3', 'status': 'registered'}, {'username': 'beca95', 'status': 'registered'}, {'username': 'actorxu', 'status': 'registered'}, {'username': 'jcibarra', 'status': 'registered'}, {'username': 'chessqueen', 'status': 'registered'}, {'username': 'alexrustemov', 'status': 'registered'}, {'username': 'arystanner', 'status': 'registered'}, {'username': 'sokoloco', 'status': 'registered'}, {'username': 'mishanick', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/late-titled-tuesday-blitz-march-15-2022-3021528/11'],swiss,chess,True,True,False,1,3,294,11,blitz,180+1,https://api.chess.com/pub/tournament/late-titled-tuesday-blitz-march-15-2022-3021528
206,Early-Titled-Tuesday-Blitz-March-15-2022,https://www.chess.com/tournament/live/early-titled-tuesday-blitz-march-15-2022-3021527,CHESScom,finished,1647356400,1647363534,"[{'username': 'duhless', 'status': 'winner'}, {'username': 'hikaru', 'status': 'registered'}, {'username': 'amintabatabaei', 'status': 'registered'}, {'username': 'bogdandeac', 'status': 'registered'}, {'username': 'fairchess_on_youtube', 'status': 'registered'}, {'username': 'krolpawel92ontwitch', 'status': 'registered'}, {'username': 'oleksandr_bortnyk', 'status': 'registered'}, {'username': 'vaathi_coming', 'status': 'registered'}, {'username': 'gmbenjaminbok', 'status': 'registered'}, {'username': 'timurgareyev', 'status': 'registered'}, {'username': 'jumbo', 'status': 'registered'}, {'username': 'mishanick', 'status': 'registered'}, {'username': 'gmhess', 'status': 'registered'}, {'username': 'igrok3069', 'status': 'registered'}, {'username': 'denlaz', 'status': 'registered'}, {'username': 'shimastream', 'status': 'registered'}, {'username': 'evgeny81', 'status': 'registered'}, {'username': 'andreikka', 'status': 'registered'}, {'username': 'tigrvshlyape', 'status': 'registered'}, {'username': 'actorxu', 'status': 'registered'}, {'username': 'csb7', 'status': 'registered'}, {'username': 'anton_demchenko', 'status': 'registered'}, {'username': 'msb2', 'status': 'registered'}, {'username': 'atbenina64', 'status': 'registered'}, {'username': 'gmjlh', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/early-titled-tuesday-blitz-march-15-2022-3021527/11'],swiss,chess,True,True,False,1,3,248,11,blitz,180+1,https://api.chess.com/pub/tournament/early-titled-tuesday-blitz-march-15-2022-3021527
207,Late-Titled-Tuesday-Blitz-March-08-2022,https://www.chess.com/tournament/live/late-titled-tuesday-blitz-march-08-2022-2997972,CHESScom,finished,1646776800,1646784121,"[{'username': 'duhless', 'status': 'winner'}, {'username': 'micki-taryan', 'status': 'registered'}, {'username': 'rpragchess', 'status': 'registered'}, {'username': 'oleksandr_bortnyk', 'status': 'registered'}, {'username': 'fabianocaruana', 'status': 'registered'}, {'username': 'beca95', 'status': 'registered'}, {'username': 'actorxu', 'status': 'registered'}, {'username': 'dropstonedp', 'status': 'registered'}, {'username': 'kroshkakami', 'status': 'registered'}, {'username': 'fandorine', 'status': 'registered'}, {'username': 'vladdobrov', 'status': 'registered'}, {'username': 'danieldardha2005', 'status': 'registered'}, {'username': 'platy3', 'status': 'registered'}, {'username': 'the_machine04', 'status': 'registered'}, {'username': 'jcibarra', 'status': 'registered'}, {'username': 'rasmussvane', 'status': 'registered'}, {'username': 'exoticprincess', 'status': 'registered'}, {'username': 'grandmaster2b', 'status': 'registered'}, {'username': 'iball95', 'status': 'registered'}, {'username': 'meri-arabidze', 'status': 'registered'}, {'username': 'papapizza', 'status': 'registered'}, {'username': 'tigrvshlyape', 'status': 'registered'}, {'username': 'vincentkeymer', 'status': 'registered'}, {'username': 'rybka1989', 'status': 'registered'}, {'username': 'dretch', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/late-titled-tuesday-blitz-march-08-2022-2997972/11'],swiss,chess,True,True,False,1,3,263,11,blitz,180+1,https://api.chess.com/pub/tournament/late-titled-tuesday-blitz-march-08-2022-2997972
208,Early-Titled-Tuesday-Blitz-March-08-2022,https://www.chess.com/tournament/live/early-titled-tuesday-blitz-march-08-2022-2997971,CHESScom,finished,1646755200,1646762793,"[{'username': 'hikaru', 'status': 'winner'}, {'username': 'bigfish1995', 'status': 'registered'}, {'username': 'gm_dmitrij', 'status': 'registered'}, {'username': 'duhless', 'status': 'registered'}, {'username': 'exoticprincess', 'status': 'registered'}, {'username': 'gmneiksans', 'status': 'registered'}, {'username': 'champ2005', 'status': 'registered'}, {'username': 'billiekimbah', 'status': 'registered'}, {'username': 'rasmussvane', 'status': 'registered'}, {'username': 'zhigalko_sergei', 'status': 'registered'}, {'username': 'fandorine', 'status': 'registered'}, {'username': 'oleksandr_bortnyk', 'status': 'registered'}, {'username': 'jospem', 'status': 'registered'}, {'username': 'kleinebeer98', 'status': 'registered'}, {'username': 'zkid', 'status': 'registered'}, {'username': 'reader777', 'status': 'registered'}, {'username': 'santoblue', 'status': 'registered'}, {'username': 'moro182', 'status': 'registered'}, {'username': 'viktorskliarov', 'status': 'registered'}, {'username': 'makswolf200817', 'status': 'registered'}, {'username': 'shield12', 'status': 'registered'}, {'username': 'swimmerchess', 'status': 'registered'}, {'username': 'denlaz', 'status': 'registered'}, {'username': 'francyim', 'status': 'registered'}, {'username': 'timofeevar', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/early-titled-tuesday-blitz-march-08-2022-2997971/11'],swiss,chess,True,True,False,1,3,431,11,blitz,180+1,https://api.chess.com/pub/tournament/early-titled-tuesday-blitz-march-08-2022-2997971
209,Late-Titled-Tuesday-Blitz-March-01-2022,https://www.chess.com/tournament/live/late-titled-tuesday-blitz-march-01-2022-2984465,CHESScom,finished,1646172000,1646179335,"[{'username': 'aryantari', 'status': 'winner'}, {'username': 'hikaru', 'status': 'registered'}, {'username': 'duhless', 'status': 'registered'}, {'username': 'timurgareyev', 'status': 'registered'}, {'username': 'jospem', 'status': 'registered'}, {'username': 'mishanick', 'status': 'registered'}, {'username': 'champ2005', 'status': 'registered'}, {'username': 'beca95', 'status': 'registered'}, {'username': 'oleksandr_bortnyk', 'status': 'registered'}, {'username': 'fabianocaruana', 'status': 'registered'}, {'username': 'kleinebeer98', 'status': 'registered'}, {'username': 'riazantsev', 'status': 'registered'}, {'username': 'houdinovic', 'status': 'registered'}, {'username': 'kuli4ik', 'status': 'registered'}, {'username': 'alexrustemov', 'status': 'registered'}, {'username': 'mbojan', 'status': 'registered'}, {'username': 'joppie2', 'status': 'registered'}, {'username': 'dretch', 'status': 'registered'}, {'username': 'flawless_fighter', 'status': 'registered'}, {'username': 'xdps', 'status': 'registered'}, {'username': 'cassoulet', 'status': 'registered'}, {'username': 'djager97', 'status': 'registered'}, {'username': 'wildbizon', 'status': 'registered'}, {'username': 'mazetovic', 'status': 'registered'}, {'username': 'tigrvshlyape', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/late-titled-tuesday-blitz-march-01-2022-2984465/11'],swiss,chess,True,True,False,1,3,288,11,blitz,180+1,https://api.chess.com/pub/tournament/late-titled-tuesday-blitz-march-01-2022-2984465
210,Early-Titled-Tuesday-Blitz-March-01-2022,https://www.chess.com/tournament/live/early-titled-tuesday-blitz-march-01-2022-2984464,CHESScom,finished,1646150400,1646158032,"[{'username': 'jospem', 'status': 'winner'}, {'username': 'champ2005', 'status': 'registered'}, {'username': 'hikaru', 'status': 'registered'}, {'username': 'fabianocaruana', 'status': 'registered'}, {'username': 'denlaz', 'status': 'registered'}, {'username': 'oparingrigoriy', 'status': 'registered'}, {'username': 'beca95', 'status': 'registered'}, {'username': 'mishanick', 'status': 'registered'}, {'username': 'dropstonedp', 'status': 'registered'}, {'username': 'masmos97', 'status': 'registered'}, {'username': 'infernal_xam', 'status': 'registered'}, {'username': 'oleksandr_bortnyk', 'status': 'registered'}, {'username': 'jumbo', 'status': 'registered'}, {'username': 'aryantari', 'status': 'registered'}, {'username': 'verdenotte', 'status': 'registered'}, {'username': 'gmneiksans', 'status': 'registered'}, {'username': 'denis_makhnyov', 'status': 'registered'}, {'username': 'agibileg', 'status': 'registered'}, {'username': 'mightygmpretender', 'status': 'registered'}, {'username': 'zkid', 'status': 'registered'}, {'username': 'duhless', 'status': 'registered'}, {'username': 'ahmadzadaa', 'status': 'registered'}, {'username': 'szparu', 'status': 'registered'}, {'username': 'arystanner', 'status': 'registered'}, {'username': 'anton_demchenko', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/early-titled-tuesday-blitz-march-01-2022-2984464/11'],swiss,chess,True,True,False,1,3,418,11,blitz,180+1,https://api.chess.com/pub/tournament/early-titled-tuesday-blitz-march-01-2022-2984464
211,Late-Titled-Tuesday-Blitz-February-22-2022,https://www.chess.com/tournament/live/late-titled-tuesday-blitz-february-22-2022-2970993,CHESScom,finished,1645567200,1645574774,"[{'username': 'danielnaroditsky', 'status': 'winner'}, {'username': 'verdenotte', 'status': 'registered'}, {'username': 'duhless', 'status': 'registered'}, {'username': 'champ2005', 'status': 'registered'}, {'username': 'jospem', 'status': 'registered'}, {'username': 'hikaru', 'status': 'registered'}, {'username': 'joppie2', 'status': 'registered'}, {'username': 'exoticprincess', 'status': 'registered'}, {'username': 'fairchess_on_youtube', 'status': 'registered'}, {'username': 'micki-taryan', 'status': 'registered'}, {'username': 'bogdandeac', 'status': 'registered'}, {'username': 'igrok3069', 'status': 'registered'}, {'username': 'sanan_sjugirov', 'status': 'registered'}, {'username': 'miterryble', 'status': 'registered'}, {'username': 'fandorine', 'status': 'registered'}, {'username': 'mishanick', 'status': 'registered'}, {'username': 'infernal_xam', 'status': 'registered'}, {'username': 'rsnr', 'status': 'registered'}, {'username': 'rasmussvane', 'status': 'registered'}, {'username': 'abhijeetgupta', 'status': 'registered'}, {'username': 'beca95', 'status': 'registered'}, {'username': 'konavets', 'status': 'registered'}, {'username': 'aryantari', 'status': 'registered'}, {'username': 'tigrvshlyape', 'status': 'registered'}, {'username': 'saracinderim', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/late-titled-tuesday-blitz-february-22-2022-2970993/11'],swiss,chess,True,True,False,1,3,327,11,blitz,180+1,https://api.chess.com/pub/tournament/late-titled-tuesday-blitz-february-22-2022-2970993
212,Early-Titled-Tuesday-Blitz-February-22-2022,https://www.chess.com/tournament/live/early-titled-tuesday-blitz-february-22-2022-2970991,CHESScom,finished,1645545600,1645553043,"[{'username': 'exoticprincess', 'status': 'winner'}, {'username': 'hikaru', 'status': 'registered'}, {'username': 'grischuk', 'status': 'registered'}, {'username': 'viditchess', 'status': 'registered'}, {'username': 'beca95', 'status': 'registered'}, {'username': 'oleksandr_bortnyk', 'status': 'registered'}, {'username': 'shield12', 'status': 'registered'}, {'username': 'jinbojinbo', 'status': 'registered'}, {'username': 'kobalia', 'status': 'registered'}, {'username': 'aygehovit1992', 'status': 'registered'}, {'username': 'moro182', 'status': 'registered'}, {'username': 'gm_dmitrij', 'status': 'registered'}, {'username': 'shiroglantalibov', 'status': 'registered'}, {'username': 'champ2005', 'status': 'registered'}, {'username': 'zhigalko_sergei', 'status': 'registered'}, {'username': 'abdimalik_abdisalimov', 'status': 'registered'}, {'username': 'joppie2', 'status': 'registered'}, {'username': 'zkid', 'status': 'registered'}, {'username': 'igorkovalenko', 'status': 'registered'}, {'username': 'micki-taryan', 'status': 'registered'}, {'username': 'grandelicious', 'status': 'registered'}, {'username': 'roman_ovetchkin', 'status': 'registered'}, {'username': 'bocah_sakit', 'status': 'registered'}, {'username': 'fandorine', 'status': 'registered'}, {'username': 'aradhya2000', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/early-titled-tuesday-blitz-february-22-2022-2970991/11'],swiss,chess,True,True,False,1,3,488,11,blitz,180+1,https://api.chess.com/pub/tournament/early-titled-tuesday-blitz-february-22-2022-2970991
213,Late-Titled-Tuesday-Blitz-February-15-2022,https://www.chess.com/tournament/live/late-titled-tuesday-blitz-february-15-2022-2957305,CHESScom,finished,1644962400,1644970175,"[{'username': 'hansontwitch', 'status': 'winner'}, {'username': 'micki-taryan', 'status': 'registered'}, {'username': 'koksik_13', 'status': 'registered'}, {'username': 'jefferyx', 'status': 'registered'}, {'username': 'champ2005', 'status': 'registered'}, {'username': 'duhless', 'status': 'registered'}, {'username': '1800_strength', 'status': 'registered'}, {'username': 'twitch_elhamblitz05', 'status': 'registered'}, {'username': 'gmkrikor', 'status': 'registered'}, {'username': 'bigfish1995', 'status': 'registered'}, {'username': 'bogdandeac', 'status': 'registered'}, {'username': 'aryantari', 'status': 'registered'}, {'username': 'panmichel1996', 'status': 'registered'}, {'username': 'vusatiuk_vladimir', 'status': 'registered'}, {'username': 'msb2', 'status': 'registered'}, {'username': 'beca95', 'status': 'registered'}, {'username': 'fairchess_on_youtube', 'status': 'registered'}, {'username': 'zkid', 'status': 'registered'}, {'username': 'grischuk', 'status': 'registered'}, {'username': 'grigorgrigorov', 'status': 'registered'}, {'username': 'exoticprincess', 'status': 'registered'}, {'username': 'igrok3069', 'status': 'registered'}, {'username': 'christopheryoo', 'status': 'registered'}, {'username': 'alexander_moskalenko', 'status': 'registered'}, {'username': 'azikom', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/late-titled-tuesday-blitz-february-15-2022-2957305/11'],swiss,chess,True,True,False,1,3,307,11,blitz,180+1,https://api.chess.com/pub/tournament/late-titled-tuesday-blitz-february-15-2022-2957305
214,Early-Titled-Tuesday-Blitz-February-15-2022,https://www.chess.com/tournament/live/early-titled-tuesday-blitz-february-15-2022-2957301,CHESScom,finished,1644940800,1644948566,"[{'username': 'bigfish1995', 'status': 'winner'}, {'username': 'eltaj_safarli', 'status': 'registered'}, {'username': 'exoticprincess', 'status': 'registered'}, {'username': 'mishanick', 'status': 'registered'}, {'username': 'noukii', 'status': 'registered'}, {'username': 'jumbo', 'status': 'registered'}, {'username': 'indianlad', 'status': 'registered'}, {'username': 'micki-taryan', 'status': 'registered'}, {'username': 'oleksandr_bortnyk', 'status': 'registered'}, {'username': 'moro182', 'status': 'registered'}, {'username': 'shield12', 'status': 'registered'}, {'username': 'duhless', 'status': 'registered'}, {'username': 'reader777', 'status': 'registered'}, {'username': 'formerprodigy', 'status': 'registered'}, {'username': 'harsha_bharathakoti', 'status': 'registered'}, {'username': 'grischuk', 'status': 'registered'}, {'username': 'beca95', 'status': 'registered'}, {'username': 'hansen', 'status': 'registered'}, {'username': 'fghsmn', 'status': 'registered'}, {'username': 'fandorine', 'status': 'registered'}, {'username': 'vladdobrov', 'status': 'registered'}, {'username': 'sanan_sjugirov', 'status': 'registered'}, {'username': 'wonderfultime', 'status': 'registered'}, {'username': 'crescentmoon2411', 'status': 'registered'}, {'username': 'vanina1989', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/early-titled-tuesday-blitz-february-15-2022-2957301/11'],swiss,chess,True,True,False,1,3,481,11,blitz,180+1,https://api.chess.com/pub/tournament/early-titled-tuesday-blitz-february-15-2022-2957301
215,Late-Titled-Tuesday-Blitz-February-08-2022,https://www.chess.com/tournament/live/late-titled-tuesday-blitz-february-08-2022-2943651,CHESScom,finished,1644357600,1644365099,"[{'username': 'lachesisq', 'status': 'winner'}, {'username': 'sviridov_valery', 'status': 'registered'}, {'username': 'kirillshevchenko', 'status': 'registered'}, {'username': 'jefferyx', 'status': 'registered'}, {'username': 'littleplotkin', 'status': 'registered'}, {'username': 'mishanick', 'status': 'registered'}, {'username': 'konavets', 'status': 'registered'}, {'username': 'bogdandeac', 'status': 'registered'}, {'username': 'champ2005', 'status': 'registered'}, {'username': 'rasmussvane', 'status': 'registered'}, {'username': 'timofeevar', 'status': 'registered'}, {'username': 'hansontwitch', 'status': 'registered'}, {'username': 'kazakhfighter04', 'status': 'registered'}, {'username': 'exoticprincess', 'status': 'registered'}, {'username': 'howitzer14', 'status': 'registered'}, {'username': 'fairchess_on_youtube', 'status': 'registered'}, {'username': 'oleksandr_bortnyk', 'status': 'registered'}, {'username': 'dohochess', 'status': 'registered'}, {'username': 'moro182', 'status': 'registered'}, {'username': 'fandorine', 'status': 'registered'}, {'username': 'dretch', 'status': 'registered'}, {'username': 'alextriapishko', 'status': 'registered'}, {'username': 'azerichess', 'status': 'registered'}, {'username': 'witik', 'status': 'registered'}, {'username': 'penguingm1', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/late-titled-tuesday-blitz-february-08-2022-2943651/11'],swiss,chess,True,True,False,1,3,340,11,blitz,180+1,https://api.chess.com/pub/tournament/late-titled-tuesday-blitz-february-08-2022-2943651
216,Early-Titled-Tuesday-Blitz-February-08-2022,https://www.chess.com/tournament/live/early-titled-tuesday-blitz-february-08-2022-2943650,CHESScom,finished,1644336000,1644343750,"[{'username': 'kirillshevchenko', 'status': 'winner'}, {'username': 'grandelicious', 'status': 'registered'}, {'username': 'ghandeevam2003', 'status': 'registered'}, {'username': 'verdenotte', 'status': 'registered'}, {'username': 'gmhess', 'status': 'registered'}, {'username': 'bogdandeac', 'status': 'registered'}, {'username': 'micki-taryan', 'status': 'registered'}, {'username': 'fairchess_on_youtube', 'status': 'registered'}, {'username': 'vladdobrov', 'status': 'registered'}, {'username': 'mishanick', 'status': 'registered'}, {'username': 'tdf98pantani', 'status': 'registered'}, {'username': 'anton_demchenko', 'status': 'registered'}, {'username': 'indianlad', 'status': 'registered'}, {'username': 'chesswarrior7197', 'status': 'registered'}, {'username': 'timofeevar', 'status': 'registered'}, {'username': 'champ2005', 'status': 'registered'}, {'username': 'santoblue', 'status': 'registered'}, {'username': 'blitzking1729', 'status': 'registered'}, {'username': 'denlaz', 'status': 'registered'}, {'username': 'brave_spirit12', 'status': 'registered'}, {'username': 'tigrvshlyape', 'status': 'registered'}, {'username': 'rakhmanov_aleksandr', 'status': 'registered'}, {'username': 'didici', 'status': 'registered'}, {'username': 'christopheryoo', 'status': 'registered'}, {'username': 'jospem', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/early-titled-tuesday-blitz-february-08-2022-2943650/11'],swiss,chess,True,True,False,1,3,485,11,blitz,180+1,https://api.chess.com/pub/tournament/early-titled-tuesday-blitz-february-08-2022-2943650
217,Titled-Tuesday-Blitz-February-01-2022-B,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-01-2022-b-2930235,CHESScom,finished,1643752800,1643760166,"[{'username': 'hikaru', 'status': 'winner'}, {'username': 'jospem', 'status': 'registered'}, {'username': 'njal28', 'status': 'registered'}, {'username': 'hansontwitch', 'status': 'registered'}, {'username': 'fairchess_on_youtube', 'status': 'registered'}, {'username': 'tigrvshlyape', 'status': 'registered'}, {'username': 'sviridov_valery', 'status': 'registered'}, {'username': 'exoticprincess', 'status': 'registered'}, {'username': 'xdps', 'status': 'registered'}, {'username': 'bogdandeac', 'status': 'registered'}, {'username': 'danielnaroditsky', 'status': 'registered'}, {'username': 'twitch_elhamblitz05', 'status': 'registered'}, {'username': 'joppie2', 'status': 'registered'}, {'username': 'christopheryoo', 'status': 'registered'}, {'username': 'gmhess', 'status': 'registered'}, {'username': 'apachesvd', 'status': 'registered'}, {'username': 'vladdobrov', 'status': 'registered'}, {'username': 'vi_pranav', 'status': 'registered'}, {'username': 'rasmussvane', 'status': 'registered'}, {'username': 'alexanderl', 'status': 'registered'}, {'username': 'timofeevar', 'status': 'registered'}, {'username': 'littlepeasant', 'status': 'registered'}, {'username': 'gmbenjaminbok', 'status': 'registered'}, {'username': 'tst2014', 'status': 'registered'}, {'username': 'marta_gm', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/titled-tuesday-blitz-february-01-2022-b-2930235/11'],swiss,chess,True,True,False,1,3,328,11,blitz,180+1,https://api.chess.com/pub/tournament/titled-tuesday-blitz-february-01-2022-b-2930235
218,Titled-Tuesday-Blitz-February-01-2022-A,https://www.chess.com/tournament/live/titled-tuesday-blitz-february-01-2022-a-2930234,CHESScom,finished,1643731200,1643739350,"[{'username': 'hikaru', 'status': 'winner'}, {'username': 'hansen', 'status': 'registered'}, {'username': 'jefferyx', 'status': 'registered'}, {'username': 'jospem', 'status': 'registered'}, {'username': 'fabianocaruana', 'status': 'registered'}, {'username': 'tigra', 'status': 'registered'}, {'username': 'arseniy_nesterov', 'status': 'registered'}, {'username': 'wonderfultime', 'status': 'registered'}, {'username': 'rasmussvane', 'status': 'registered'}, {'username': 'sviridov_valery', 'status': 'registered'}, {'username': 'fairchess_on_youtube', 'status': 'registered'}, {'username': 'bogdandeac', 'status': 'registered'}, {'username': 'oleksandr_bortnyk', 'status': 'registered'}, {'username': 'vi_pranav', 'status': 'registered'}, {'username': 'shimastream', 'status': 'registered'}, {'username': 'indianlad', 'status': 'registered'}, {'username': 'arystanner', 'status': 'registered'}, {'username': 'nrvisakh', 'status': 'registered'}, {'username': 'bardiya_daneshvar', 'status': 'registered'}, {'username': 'g3god', 'status': 'registered'}, {'username': 'miterryble', 'status': 'registered'}, {'username': 'szparu', 'status': 'registered'}, {'username': 'miguelito', 'status': 'registered'}, {'username': 'exoticprincess', 'status': 'registered'}, {'username': 'anton_demchenko', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/titled-tuesday-blitz-february-01-2022-a-2930234/11'],swiss,chess,True,True,False,1,3,477,11,blitz,180+1,https://api.chess.com/pub/tournament/titled-tuesday-blitz-february-01-2022-a-2930234
219,Titled-Tuesday-Blitz-January-25-2022,https://www.chess.com/tournament/live/titled-tuesday-blitz-january-25-2022-2906225,CHESScom,finished,1643133600,1643141242,"[{'username': 'hikaru', 'status': 'winner'}, {'username': 'fairchess_on_youtube', 'status': 'registered'}, {'username': 'jospem', 'status': 'registered'}, {'username': 'santoblue', 'status': 'registered'}, {'username': 'kpio91', 'status': 'registered'}, {'username': 'howitzer14', 'status': 'registered'}, {'username': 'sviridov_valery', 'status': 'registered'}, {'username': 'champ2005', 'status': 'registered'}, {'username': 'frederiksvane', 'status': 'registered'}, {'username': 'verdenotte', 'status': 'registered'}, {'username': 'sanan_sjugirov', 'status': 'registered'}, {'username': 'kirillshevchenko', 'status': 'registered'}, {'username': 'bogdandeac', 'status': 'registered'}, {'username': 'mustafayevfarid2004', 'status': 'registered'}, {'username': 'arseniy_nesterov', 'status': 'registered'}, {'username': 'mishanick', 'status': 'registered'}, {'username': 'alexander_donchenko', 'status': 'registered'}, {'username': 'wonderfultime', 'status': 'registered'}, {'username': 'jonahwillow', 'status': 'registered'}, {'username': 'anon6121824', 'status': 'registered'}, {'username': 'ftorodent', 'status': 'registered'}, {'username': 'beltraxtor', 'status': 'registered'}, {'username': 'susal_de_silva', 'status': 'registered'}, {'username': 'swimmerchess', 'status': 'registered'}, {'username': 'jacky72', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/titled-tuesday-blitz-january-25-2022-2906225/11'],swiss,chess,True,True,False,1,3,599,11,blitz,180+1,https://api.chess.com/pub/tournament/titled-tuesday-blitz-january-25-2022-2906225
220,Titled-Tuesday-Blitz-January-18-2022,https://www.chess.com/tournament/live/titled-tuesday-blitz-january-18-2022-2892377,CHESScom,finished,1642528800,1642536375,"[{'username': 'jefferyx', 'status': 'winner'}, {'username': 'nyzhnyk_illia', 'status': 'registered'}, {'username': 'mishanick', 'status': 'registered'}, {'username': 'wonderfultime', 'status': 'registered'}, {'username': 'bogdandeac', 'status': 'registered'}, {'username': 'sviridov_valery', 'status': 'registered'}, {'username': 'indianlad', 'status': 'registered'}, {'username': 'fairchess_on_youtube', 'status': 'registered'}, {'username': 'christopheryoo', 'status': 'registered'}, {'username': 'hikaru', 'status': 'registered'}, {'username': 'zhigalko_sergei', 'status': 'registered'}, {'username': 'fandorine', 'status': 'registered'}, {'username': 'howitzer14', 'status': 'registered'}, {'username': 'champ2005', 'status': 'registered'}, {'username': 'baki83', 'status': 'registered'}, {'username': 'legendinunknown', 'status': 'registered'}, {'username': 'buffy7', 'status': 'registered'}, {'username': 'amintabatabaei', 'status': 'registered'}, {'username': 'alexander-evdokimov', 'status': 'registered'}, {'username': 'njal28', 'status': 'registered'}, {'username': 'littleplotkin', 'status': 'registered'}, {'username': 'jacky72', 'status': 'registered'}, {'username': 'santoblue', 'status': 'registered'}, {'username': 'blitzking1729', 'status': 'registered'}, {'username': 'platy3', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/titled-tuesday-blitz-january-18-2022-2892377/11'],swiss,chess,True,True,False,1,3,585,11,blitz,180+1,https://api.chess.com/pub/tournament/titled-tuesday-blitz-january-18-2022-2892377
